time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2800000000000016,1.98476720904,-2.59380977599,14.9484077329,5.98661080076,5.98244200396,0.0,3.04053422397,-3.64245877666,3.80704326025,-0.107600356011,-0.229754153691,0.0,480.7108830472312,480.461802072567,479.61948997168594,480.3185198848202
2.3400000000000016,2.17392639106,-2.81897963532,15.179956009,5.97997703143,5.96850580948,0.0,3.26583707022,-3.86352888508,3.9094125106,-0.117259522359,-0.237834931312,0.0,484.44006496377193,483.7829994749542,486.0957393325648,485.3615253197579
2.4000000000000017,2.37497820762,-3.05580143416,15.411926244,5.97292843292,5.95488480965,0.0,3.43682664768,-4.03101328202,3.82210871703,-0.117914032785,-0.211287689934,0.0,423.59952400960555,425.8220516029798,424.54674332600473,424.4774807970125
2.4600000000000017,2.5874230726,-3.30362372729,15.6411411864,5.96560553657,5.94275932004,0.0,3.64546663416,-4.23016394406,3.81705030895,-0.131948878964,-0.188176650538,0.0,453.8272544202542,455.6392394433362,457.20847311177613,456.0755168439377
2.520000000000002,2.81163310702,-3.56269398677,15.8673777103,5.95792576331,5.932410998,0.0,3.82883366226,-4.40606279023,3.72332985354,-0.121082526535,-0.152002987682,0.0,425.87134793442806,428.92372219981826,426.90181778317094,427.812456811286
2.580000000000002,3.04628466596,-3.83183895272,16.0860853031,5.95075237429,5.92329304336,0.0,3.99340751541,-4.56602122779,3.56648881429,-0.116669567137,-0.151891953501,0.0,405.97621740168233,405.9620255112375,404.8416375767884,405.2242040404656
2.640000000000002,3.29189392878,-4.11154692093,16.2977380308,5.94390159357,5.91422838599,0.0,4.19401505122,-4.75807227437,3.48764864278,-0.109618570909,-0.149498697117,0.0,436.2868464860633,436.46471593777187,435.51976217337864,436.0973034924471
2.700000000000002,3.55085014553,-4.40392681624,16.5074329223,5.93770190598,5.90536769735,0.0,4.43818809767,-4.9882735694,3.50062026198,-0.0930453585201,-0.144269195142,0.0,470.308518884166,470.6943213182133,470.3184569707168,471.591791259522
2.760000000000002,3.82226688644,-4.70826611996,16.7122795167,5.93191923253,5.89648243653,0.0,4.60949045761,-5.1569045256,3.32717818692,-0.104045655829,-0.157082181602,0.0,406.93505563663314,405.7631544339068,406.5136361540862,405.5174868949395
2.820000000000002,4.1058722082,-5.02436605539,16.910796023,5.92610638752,5.88753328346,0.0,4.84434217996,-5.38012466743,3.28866636623,-0.0854440806512,-0.136753856065,0.0,457.7786791306099,459.37328265370843,456.41782527100025,457.8924071502472
2.880000000000002,4.4050799262,-5.35514487145,17.1099807857,5.92174257255,5.87974240779,0.0,5.12930023337,-5.64595771708,3.34885119633,-0.0550251154728,-0.118750020429,0.0,493.46727561123373,494.78096101820466,494.04830401942934,496.2826289410484
2.940000000000002,4.71915378952,-5.70004495386,17.3075134707,5.91835032325,5.87264848525,0.0,5.34001998262,-5.85106328968,3.23476816487,-0.0597467148589,-0.117216663834,0.0,437.4294510098921,437.5443574724898,438.81670976313217,438.422250861351
3.000000000000002,5.04624214921,-6.05759932212,17.4987539088,5.91492253741,5.86504266574,0.0,5.5630565195,-6.06774651238,3.13892786216,-0.0523534253449,-0.164286318274,0.0,448.1573584632568,444.2975786557116,447.2008283123228,447.80056692010027
3.0600000000000023,5.38610561287,-6.42769349776,17.6826793958,5.91174272737,5.85508435033,0.0,5.76611591913,-6.2691003266,2.99111560685,-0.054315223918,-0.169570963849,0.0,430.18864300494977,429.7134258097209,430.05656374223275,429.88837363730653
3.1200000000000023,5.73864449755,-6.81027271906,17.8584095026,5.90938463025,5.84488748456,0.0,5.98552913097,-6.48384374605,2.86553962623,-0.0194253219429,-0.170711111192,0.0,439.76078492941804,439.6382782344757,439.9858136001273,442.8646435906278
3.1800000000000024,6.10401876393,-7.20548281644,18.025615551,5.9078325473,5.83478236334,0.0,6.19398680497,-6.69015129009,2.70722296102,-0.0436354252044,-0.164193925494,0.0,429.73536987073044,430.2593878855293,432.09307588257144,430.0463848826902
3.2400000000000024,6.48197930307,-7.61315006487,18.1831758699,5.90506263747,5.82501268879,0.0,6.40500578608,-6.89917238573,2.54393633883,-0.0517749954423,-0.160230389622,0.0,431.1306641346504,431.4393738054308,430.52211833937065,429.8313124274907
3.3000000000000025,6.8737572678,-8.0342651644,18.3328221321,5.90168291371,5.81540859415,0.0,6.65439268087,-7.13830268858,2.44288144991,-0.067489828399,-0.15974633577,0.0,456.902523955635,456.91755265771775,457.09367791881397,455.8371044370866
3.3600000000000025,7.28186291722,-8.47078080814,18.4785706923,5.89745693365,5.80600828208,0.0,6.94903840444,-7.41240514338,2.413335528,-0.0770828300483,-0.151146674517,0.0,485.37632534028745,486.0004517167147,486.64897289419974,485.92683792382
3.4200000000000026,7.70543164298,-8.92219401698,18.618217965,5.89286140458,5.79668039937,0.0,7.17005540135,-7.63525121987,2.24048700267,-0.0756289805042,-0.165902429596,0.0,437.7274848967875,436.4738683710737,438.8807200057372,438.9966943468555
3.4800000000000026,8.14152378471,-9.38653852632,18.7459336876,5.8885911252,5.78639515187,0.0,7.36662389338,-7.84355726979,2.01590191216,-0.063488677705,-0.18570682916,0.0,421.1772845003046,419.4297874545484,419.66645987806953,420.7150095172381
3.5400000000000027,8.59283547982,-9.8658926658,18.8657096845,5.88465438845,5.77511763782,0.0,7.67698341823,-8.13504861187,1.97423413468,-0.0702367676481,-0.192883725447,0.0,492.34051815382657,491.77843660597097,492.50055850867005,491.99831606756555
3.6000000000000028,9.06078700676,-10.3614065139,18.9792736419,5.88063594817,5.76330155807,0.0,7.92153309125,-8.38254140304,1.80966502383,-0.0611409855837,-0.206585874877,0.0,451.9265153582294,450.782825870049,453.4782829636599,454.2053040580241
3.660000000000003,9.5425394147,-10.8712487394,19.0812037692,5.87647758468,5.75086989562,0.0,8.13715128447,-8.61280889927,1.5867982771,-0.0954097170695,-0.208437782663,0.0,434.04666024361575,433.84779538286693,434.66954221955694,431.7827598807781
3.720000000000003,10.03651177,-11.3945224137,19.1683144603,5.87056795823,5.73804167557,0.0,8.32891300819,-8.83044218896,1.31584342616,-0.105506013787,-0.227558960743,0.0,417.48122956588804,415.75975708259256,417.96459461055844,417.07431018834683
3.780000000000003,10.5414648175,-11.9306267538,19.2380575239,5.86385677574,5.72406779028,0.0,8.50326171295,-9.04059397108,1.00797205078,-0.129217928085,-0.246559504382,0.0,404.6581975609593,402.88274157716995,405.6771945980586,403.5286188114146
